User,Original_User/Web,Compound,Negative,Neutral,Positive,Tweet
patchrhythm,DonnajeanGray3,0.6625,0.0,0.613,0.387,RT @DonnajeanGray3: TRUMP IS WINNING NOW!###LOVE YOU DONALD
Isdat_Morpheus,Scout_Finch,0.0258,0.156,0.684,0.16,RT @Scout_Finch: I will remember you. Will you remember me? In memoriam ... the best of the worst Trump pundits https://t.co/J04tJ28yfG
Isdat_Morpheus,twitter,0.0258,0.156,0.684,0.16,RT @Scout_Finch: I will remember you. Will you remember me? In memoriam ... the best of the worst Trump pundits https://t.co/J04tJ28yfG
willOBell,AmiriKing,0.0,0.0,1.0,0.0,RT @AmiriKing: Idea:Split the U.S. in half.Dems get one side.Reps get one side.Hillary runs your lives.Trump leads ours.#Clinto
bolajoselopez,JordanHyland21,0.3182,0.103,0.7,0.198,RT @JordanHyland21: If Donald Trump wins the election I will Paypal $100 to one person who retweets this. No backing out.
TheUndine3,damaninthearena,0.0,0.0,1.0,0.0,RT @damaninthearena: @Vendetta92429 @antimarxis_ this map is BS!! I'm in southern Cali and in a line of 50+ people; Black White Hispanic As
neurotichealy,BernieSanders,-0.7351,0.396,0.478,0.126,RT @BernieSanders: I hope today we defeat Donald Trump and we defeat him badly. https://t.co/8ttsSwcsnl https://t.co/4Q1JDdglhV
neurotichealy,iwillvote,-0.7351,0.396,0.478,0.126,RT @BernieSanders: I hope today we defeat Donald Trump and we defeat him badly. https://t.co/8ttsSwcsnl https://t.co/4Q1JDdglhV
AguiRuben,SoaRPraizist,0.5719,0.0,0.802,0.198,"RT @SoaRPraizist: If Trump wins the election, I will make artwork for everyone that RTs this tweet"
ryncarnate,JuiceTha56,0.168,0.0,0.927,0.073,RT @JuiceTha56: Will Hillary make pants suits mandatory? Will Trump build a wall on Mexicos border? Find out tomorrow on the season fin
treyton_davila,Y2SHAF,0.6597,0.076,0.694,0.229,RT @Y2SHAF: If Donald Trump wins the presidency with no background in politics I shouldn't have to graduate university to get a good job in
CharliseAnne,ClarenceJWhite,0.0,0.069,0.863,0.069,RT @ClarenceJWhite: I feel like Trump &amp; Hillary are two divorced parents fighting over custody of us but we kinda just wanna go live with g
Jojo_Lovejoy,BetteMidler,-0.5852,0.256,0.744,0.0,RT @BetteMidler: I guess the Trump men don't really trust their wives!!! https://t.co/E2Vyz2V0fp
Jojo_Lovejoy,twitter,-0.5852,0.256,0.744,0.0,RT @BetteMidler: I guess the Trump men don't really trust their wives!!! https://t.co/E2Vyz2V0fp
Mafamal,twitter,0.5719,0.0,0.448,0.552,If Trump wins https://t.co/3jwMRvrbzs
GreenBiotechie,chrislhayes,-0.5256,0.159,0.841,0.0,RT @chrislhayes: Trump is already laying the groundwork to contest the legitimacy of the election and it's incredibly dangerous.
carrrrrrina,HillaryClinton,0.128,0.177,0.622,0.201,"RT @HillaryClinton: Today, let's show the world that love will always trump hate. https://t.co/jfd3CXu1CS https://t.co/a7FXGtAfiG"
carrrrrrina,hillaryclinton,0.128,0.177,0.622,0.201,"RT @HillaryClinton: Today, let's show the world that love will always trump hate. https://t.co/jfd3CXu1CS https://t.co/a7FXGtAfiG"
ChristineIs43,DonaldJTrumpJr,0.4753,0.0,0.866,0.134,RT @DonaldJTrumpJr: FOX NEWS EXIT POLL: 87% of voters believe my father is the true change candidate. #MAGA GO VOTE! #TRUMP
ayy_its_jaydenn,Cam_Major,-0.8074,0.477,0.523,0.0,"RT @Cam_Major: ""Trump you a bitch ass nigga and i hope...."" https://t.co/4JDMo5nlWq"
ayy_its_jaydenn,twitter,-0.8074,0.477,0.523,0.0,"RT @Cam_Major: ""Trump you a bitch ass nigga and i hope...."" https://t.co/4JDMo5nlWq"
Nikki_Bitchhh,ShineVista,0.3616,0.148,0.608,0.243,"RT @ShineVista: Prediction: Hillary Clinton wins election, Donald Trump doesn't concede. America riots, &amp; people die. Market crashes. Haram"
Saritrovick,AC360,0.743,0.105,0.576,0.319,"RT @AC360: .@ananavarro: ""It would be sweet, sweet justice if tonight it was the Latino vote that defeated Donald Trump"" https://t.co/ZTdYJ"
Saritrovick,t,0.743,0.105,0.576,0.319,"RT @AC360: .@ananavarro: ""It would be sweet, sweet justice if tonight it was the Latino vote that defeated Donald Trump"" https://t.co/ZTdYJ"
NormandinRob,LindaSuhler,0.6776,0.0,0.798,0.202,"RT @LindaSuhler: Your SINGLE VOTE could be the difference between Donald J. Trump winning or not.Whatever it takes, VOTE!!!!#VoteTrump"
njhnetflix,pettyblackgirI,-0.3612,0.258,0.569,0.174,"RT @pettyblackgirI: After Trump loses tonight, hopefully we'll get more pictures of white ppl crying like they did after Mitt Romney lost t"
nellaenimsaj,Cam_Major,-0.8074,0.477,0.523,0.0,"RT @Cam_Major: ""Trump you a bitch ass nigga and i hope...."" https://t.co/4JDMo5nlWq"
nellaenimsaj,twitter,-0.8074,0.477,0.523,0.0,"RT @Cam_Major: ""Trump you a bitch ass nigga and i hope...."" https://t.co/4JDMo5nlWq"
fredgthegreat,GovMikeHuckabee,-0.0516,0.059,0.941,0.0,"RT @GovMikeHuckabee: I personally know both candidates;Have for years; Not hard choice. Neither are perfect-nor am I, but voted Trump w/o h"
NeilShelley,jeremyscahill,0.7269,0.0,0.775,0.225,RT @jeremyscahill: Trump insiders tell me he plans to use shredded copies of his tax returns as confetti tonight after his huge win.
Turboturbulence,KnowbodysTweets,0.2023,0.176,0.621,0.203,RT @KnowbodysTweets: Nah. Now they believe that Trump is the only racist and that the beautiful and fair voting system will eliminate him h
scottthong,mitchellvii,0.7998,0.0,0.736,0.264,RT @mitchellvii: The last RCP Poll had Trump winning KY by 17.  He is currently winning by 52 points.Monster vote?  Dem crossovers?
jeanigum,runningforpizza,0.0,0.0,1.0,0.0,RT @runningforpizza: Hannity is reporting that Florida panhandle residents need to show up for Trump!!!!! Get out and vote!!!! https://t.co
jeanigum,t,0.0,0.0,1.0,0.0,RT @runningforpizza: Hannity is reporting that Florida panhandle residents need to show up for Trump!!!!! Get out and vote!!!! https://t.co
jackelpdubz,Reevellp,0.4019,0.0,0.881,0.119,RT @Reevellp: In #Moscow there is a Trump party in-full swing- pro-Kremlin activists gathered in a bar for the results. Giant portrait of T
waithash,FrankLuntz,-0.1027,0.055,0.945,0.0,RT @FrankLuntz: The turnout in Democratic Philadelphia is so high that it's hard to see Trump overcoming it in the rest of the state.  #Ele
DraftRomney,FoxNews,0.0,0.0,1.0,0.0,"RT @FoxNews: Report: President George W. Bush didn't vote for either Trump, Clinton. #ElectionNight #FoxNews2016 https://t.co/wKkrha8Bqn"
DraftRomney,twitter,0.0,0.0,1.0,0.0,"RT @FoxNews: Report: President George W. Bush didn't vote for either Trump, Clinton. #ElectionNight #FoxNews2016 https://t.co/wKkrha8Bqn"
Vito57817838,Democrat_4Trump,0.0,0.0,1.0,0.0,RT @Democrat_4Trump: Reports are coming out that Michigan voting is currently a landslide victory for Trump. https://t.co/hNgj5Q344w
Vito57817838,twitter,0.0,0.0,1.0,0.0,RT @Democrat_4Trump: Reports are coming out that Michigan voting is currently a landslide victory for Trump. https://t.co/hNgj5Q344w
edenrathore,FunnyVines,-0.0191,0.089,0.911,0.0,RT @FunnyVines: Trump and Hillary will never reach this level #ElectionDay https://t.co/MqRHFPQCxh
edenrathore,vine,-0.0191,0.089,0.911,0.0,RT @FunnyVines: Trump and Hillary will never reach this level #ElectionDay https://t.co/MqRHFPQCxh
stanoliver,LOLGOP,0.0516,0.138,0.714,0.148,RT @LOLGOP: EXIT POLL: 3 in 10 Trump supporters had trouble finding the exit to the polls.
GiselaMDiaz,BetteMidler,-0.5852,0.256,0.744,0.0,RT @BetteMidler: I guess the Trump men don't really trust their wives!!! https://t.co/E2Vyz2V0fp
GiselaMDiaz,twitter,-0.5852,0.256,0.744,0.0,RT @BetteMidler: I guess the Trump men don't really trust their wives!!! https://t.co/E2Vyz2V0fp
Nexykat,AnonD4ms3l,0.6486,0.057,0.741,0.202,"RT @AnonD4ms3l: Seriously, if you people elect #Pence handpicked errand boy in #Indiana for Gov, or if Trump wins the WH, ima pray for @smo"
allboutendz,GovMikeHuckabee,-0.0516,0.059,0.941,0.0,"RT @GovMikeHuckabee: I personally know both candidates;Have for years; Not hard choice. Neither are perfect-nor am I, but voted Trump w/o h"
comiateerepetia,twitter,0.0,0.0,1.0,0.0,EVERYBODY TRUMP TRUMP TRUMP https://t.co/x0omTPxrZ4
ninability,_carolineotoole,0.6597,0.0,0.787,0.213,"RT @_carolineotoole: If you vote Trump tomorrow, make sure explain to your gay, trans, female, black, Latina/o, and Muslim friends why they"
CADOF1,americannewsx,0.4927,0.0,0.862,0.138,"The Trump Trolls are not known for being very bright. Today when they went to vote they learned a new word,... https://t.co/hF146Pa2sl"
TeresaE17,hrtablaze,0.9207,0.0,0.645,0.355,RT @hrtablaze: My Bernie Sanders loving nephew who has been messing with me all election just told me he voted TRUMP !!! WOOT WOOT ! #elect
bigbrownbat,cook_jengle,0.0,0.0,1.0,0.0,RT @cook_jengle: #Election2016 Voted for Trump! https://t.co/n2YXWve3qm
bigbrownbat,twitter,0.0,0.0,1.0,0.0,RT @cook_jengle: #Election2016 Voted for Trump! https://t.co/n2YXWve3qm
rabbitoh_von,farrm51,-0.3818,0.098,0.902,0.0,RT @farrm51: Karl Rove points out Trump said GWBush knew about &amp; allowed 9/11; lied re WMD; called for impeachment. &amp; wonders why Bush's di
solozaiin,BernieSanders,-0.7351,0.396,0.478,0.126,RT @BernieSanders: I hope today we defeat Donald Trump and we defeat him badly. https://t.co/8ttsSwcsnl https://t.co/4Q1JDdglhV
solozaiin,iwillvote,-0.7351,0.396,0.478,0.126,RT @BernieSanders: I hope today we defeat Donald Trump and we defeat him badly. https://t.co/8ttsSwcsnl https://t.co/4Q1JDdglhV
KevsterYT96,ajbvnks,0.7579,0.0,0.615,0.385,RT @ajbvnks: If you support Donald trump please like this tweet so I can unfollow you
mbaangluuc,DonaldJTrumpJr,0.6114,0.0,0.8,0.2,RT @DonaldJTrumpJr: The fate of America could be determined in the next couple hours. Please do your part. Vote Trump! #MAGA #Election2016
hauserlisa1,bigbare44,0.0,0.0,1.0,0.0,RT @bigbare44: https://t.co/oe3Q6ov9dNTRUMP. TRUMP. TRUMP.
hauserlisa1,t,0.0,0.0,1.0,0.0,RT @bigbare44: https://t.co/oe3Q6ov9dNTRUMP. TRUMP. TRUMP.
VGVG0,PpollingNumbers,0.0,0.0,1.0,0.0,RT @PpollingNumbers: Final @trfgrp Electoral Map(270 EV Needed):Trump 306Clinton 232 https://t.co/Kf3IaODMhD
VGVG0,twitter,0.0,0.0,1.0,0.0,RT @PpollingNumbers: Final @trfgrp Electoral Map(270 EV Needed):Trump 306Clinton 232 https://t.co/Kf3IaODMhD
ves_secret,FunnyPicsDepot,0.3612,0.082,0.781,0.138,RT @FunnyPicsDepot: Stop saying if trump wins yall moving out of the country. Stfu yall cant even move outta ya mommas house https://t
ves_secret,,0.3612,0.082,0.781,0.138,RT @FunnyPicsDepot: Stop saying if trump wins yall moving out of the country. Stfu yall cant even move outta ya mommas house https://t
brendangill5,terrie_ralston,0.0,0.0,1.0,0.0,RT @terrie_ralston: We voted Trump!  #FoxNews2016
allencountytp,facebook,0.5719,0.0,0.778,0.222,Based on the Early Vote. Donald Trump has won the state of Indiana. https://t.co/5yCze92gPs
titttaaahh,Cam_Major,-0.8074,0.477,0.523,0.0,"RT @Cam_Major: ""Trump you a bitch ass nigga and i hope...."" https://t.co/4JDMo5nlWq"
titttaaahh,twitter,-0.8074,0.477,0.523,0.0,"RT @Cam_Major: ""Trump you a bitch ass nigga and i hope...."" https://t.co/4JDMo5nlWq"
debbiedo58,megynkelly,0.3612,0.0,0.898,0.102,"RT @megynkelly: .@IngrahamAngle: If were going to see a real move for #Trump, its going to have to exist in a state like #Michigan. #El"
_Fer_Ochoa_,jancarlobg,0.0,0.0,1.0,0.0,RT @jancarlobg: F*ck Donald Trump 
alpha_joe86,Things4Guys,0.5719,0.0,0.761,0.239,RT @Things4Guys: Everyone's slamming Donald Trump but I didn't see Hillary Clinton help Kevin find the lobby https://t.co/mjZsOhLdhq
alpha_joe86,twitter,0.5719,0.0,0.761,0.239,RT @Things4Guys: Everyone's slamming Donald Trump but I didn't see Hillary Clinton help Kevin find the lobby https://t.co/mjZsOhLdhq
heyprofbow,iglvzx,0.5766,0.077,0.734,0.189,RT @iglvzx: LMAO. Trump's official website has a glaring XSS vulnerability. You can write in any text to the header.  https://t.co/Ef6oRBK
heyprofbow,t,0.5766,0.077,0.734,0.189,RT @iglvzx: LMAO. Trump's official website has a glaring XSS vulnerability. You can write in any text to the header.  https://t.co/Ef6oRBK
cesarleeon1,Pasion_Basket,0.0,0.0,1.0,0.0,"RT @Pasion_Basket: Ni Hillary Clinton, ni Donald Trump. JR SMITH FOR PRESIDENT!  https://t.co/0qhLtfR6wL"
cesarleeon1,twitter,0.0,0.0,1.0,0.0,"RT @Pasion_Basket: Ni Hillary Clinton, ni Donald Trump. JR SMITH FOR PRESIDENT!  https://t.co/0qhLtfR6wL"
sergiocancelo,Pasion_Basket,0.0,0.0,1.0,0.0,"RT @Pasion_Basket: Ni Hillary Clinton, ni Donald Trump. JR SMITH FOR PRESIDENT!  https://t.co/0qhLtfR6wL"
sergiocancelo,twitter,0.0,0.0,1.0,0.0,"RT @Pasion_Basket: Ni Hillary Clinton, ni Donald Trump. JR SMITH FOR PRESIDENT!  https://t.co/0qhLtfR6wL"
johnathon420,YouTube,0.4404,0.0,0.838,0.162,Ultimate Donald Trump Thug Life Compilation | Funny videos 2016 https://t.co/xi5t4B6tb9 via @YouTube seconds ago  #Trump2016 #TrumpTrain
johnathon420,youtube,0.4404,0.0,0.838,0.162,Ultimate Donald Trump Thug Life Compilation | Funny videos 2016 https://t.co/xi5t4B6tb9 via @YouTube seconds ago  #Trump2016 #TrumpTrain
everydaydolans,zachhaller,-0.91,0.385,0.615,0.0,"RT @zachhaller: Blows my mind how many think the mean things Trump has saidare somehow worse than Hillary's career of lies, war, &amp; greed"
babybookay,The__Prototype,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
babybookay,twitter,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
Rayaa001,PoppinAssMia,-0.4023,0.311,0.689,0.0,RT @PoppinAssMia: I don't trust Hillary or Trump 
erickd8a,AlecMacGillis,0.0,0.0,1.0,0.0,"RT @AlecMacGillis: All the Trump voters I spoke w/ in PA dismissed his billion-$$ tax writeoff as ""they all do it."" Such a stark example of"
JacobByk,journalsentinel,0.0,0.0,1.0,0.0,"RT @journalsentinel: Preliminary exit polling shows a ""vast gulf of attitudes"" between Trump and Clinton voters in Wisconsin https://t.co/8"
JacobByk,twitter,0.0,0.0,1.0,0.0,"RT @journalsentinel: Preliminary exit polling shows a ""vast gulf of attitudes"" between Trump and Clinton voters in Wisconsin https://t.co/8"
_solleb,FreddieCampion,0.6369,0.0,0.743,0.257,RT @FreddieCampion: Donald Trump makes good on his promise to have Election Day observers monitoring immigrants https://t.co/dRpDqhylzQ
_solleb,twitter,0.6369,0.0,0.743,0.257,RT @FreddieCampion: Donald Trump makes good on his promise to have Election Day observers monitoring immigrants https://t.co/dRpDqhylzQ
lonjoana14,FunnyPicsDepot,0.8126,0.0,0.575,0.425,RT @FunnyPicsDepot: Me if Trump wins vs. Me if Hilary wins https://t.co/Ghqdn4X7Cv
lonjoana14,twitter,0.8126,0.0,0.575,0.425,RT @FunnyPicsDepot: Me if Trump wins vs. Me if Hilary wins https://t.co/Ghqdn4X7Cv
heeidi___,TheHappyCampers,0.8126,0.0,0.519,0.481,RT @TheHappyCampers: If Trump wins and if Hillary wins https://t.co/5HIZ9k3fZN
heeidi___,twitter,0.8126,0.0,0.519,0.481,RT @TheHappyCampers: If Trump wins and if Hillary wins https://t.co/5HIZ9k3fZN
_bombshell_syd,kayla_bayla13,-0.3182,0.315,0.685,0.0,RT @kayla_bayla13: Donald Trump lost https://t.co/7IrlqwgBZ5
_bombshell_syd,twitter,-0.3182,0.315,0.685,0.0,RT @kayla_bayla13: Donald Trump lost https://t.co/7IrlqwgBZ5
gerry_dankowski,PrisonPlanet,0.4404,0.0,0.838,0.162,RT @PrisonPlanet: Trump supporters in Pennsylvania seeing their votes switched to Hillary before their eyes. https://t.co/hfgye7AKaJ
gerry_dankowski,pittsburgh,0.4404,0.0,0.838,0.162,RT @PrisonPlanet: Trump supporters in Pennsylvania seeing their votes switched to Hillary before their eyes. https://t.co/hfgye7AKaJ
buffaloon,po_st,-0.2732,0.189,0.811,0.0,Donald Trump Is Suing All The Mexicans https://t.co/GM4XP13b1W via @po_st
buffaloon,wonkette,-0.2732,0.189,0.811,0.0,Donald Trump Is Suing All The Mexicans https://t.co/GM4XP13b1W via @po_st
keepsimpin,Sofy1202,0.5719,0.0,0.748,0.252,RT @Sofy1202: if Trump wins I'll PayPal everyone $1 that RTs this.
madinnz,DrPresidentPat,-0.8208,0.274,0.726,0.0,RT @DrPresidentPat: DONALD TRUMP'S SON MAY HAVE JUST DISQUALIFIED HIS VOTE FOR HIS OWN FATHER I CANNOT BREATHE IMAGINE BEING THIS DUMB http
m_skeez,PzFee,-0.7213,0.201,0.799,0.0,RT @PzFee: BREAKING NEWS: TRUMP ASSASSINATED AT RALLY IN OHIO HE HAS BEEN CONFIRMED DEAD. FOLLOW US FOR MORE UPDATES https://t.co/gRNolji43g
m_skeez,twitter,-0.7213,0.201,0.799,0.0,RT @PzFee: BREAKING NEWS: TRUMP ASSASSINATED AT RALLY IN OHIO HE HAS BEEN CONFIRMED DEAD. FOLLOW US FOR MORE UPDATES https://t.co/gRNolji43g
_s0ire,The__Prototype,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
_s0ire,twitter,-0.5719,0.236,0.764,0.0,RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?Us: https://t.co/zqfFCAAOAV
psliker,LOLGOP,0.0516,0.138,0.714,0.148,RT @LOLGOP: EXIT POLL: 3 in 10 Trump supporters had trouble finding the exit to the polls.
BrendanMarks,twitter,0.4767,0.115,0.622,0.263,"Same model says if Trump wins Florida, his chances shoot up to 59%. #ElectionNight #SwingState https://t.co/gDHeVEyxeS"
ang1348,realDonaldTrump,0.0,0.0,1.0,0.0,@realDonaldTrump trump 2016!!
WoodworthElect,SarahPalinUSA,0.0,0.0,1.0,0.0,@SarahPalinUSA My son and I voted for Trump so we can preserve our 2nd Amendment! https://t.co/5QVi2dbKLn
WoodworthElect,twitter,0.0,0.0,1.0,0.0,@SarahPalinUSA My son and I voted for Trump so we can preserve our 2nd Amendment! https://t.co/5QVi2dbKLn
mennahamed8,TheAdly,-0.1027,0.065,0.935,0.0,"RT @TheAdly: #Hillary or #Trump, America will make history today. Either the first female president, or the first mentally challenged one."
SeanKD,SandraTXAS,0.4019,0.057,0.806,0.137,RT @SandraTXAS: Just another good reason #voted #Trump #ElectionDay Bye Bye Amy Schumer will leave if Trump elected https://t.co/SR3Egm
SeanKD,t,0.4019,0.057,0.806,0.137,RT @SandraTXAS: Just another good reason #voted #Trump #ElectionDay Bye Bye Amy Schumer will leave if Trump elected https://t.co/SR3Egm
LMSNCUS,DrMartyFox,-0.0173,0.131,0.741,0.128,RT @DrMartyFox: This Election Is NOT A Choice Between The Lesser Of Two Evils This Is A Choice Between GOOD &amp; PURE EVIL#Voted #Trump On
SinisterCC,kurteichenwald,0.0516,0.093,0.806,0.101,"RT @kurteichenwald: Ive been asked several times what happens if Trump loses &amp; won't concede. The answer is: Nothing. It's a courtesy, not"
BDBOY55,DCExaminer,-0.2023,0.121,0.805,0.075,"Voto secreto Trump? Most Hispanics back deportation, want immigration cap cut in half https://t.co/Nje0xALsGV via @DCExaminer"
BDBOY55,washingtonexaminer,-0.2023,0.121,0.805,0.075,"Voto secreto Trump? Most Hispanics back deportation, want immigration cap cut in half https://t.co/Nje0xALsGV via @DCExaminer"
ShrekLover6969,jacksfilms,0.8576,0.0,0.68,0.32,"RT @jacksfilms: ""If I win, I'm throwing you in jail!"" bellows Trump""Why?"" blushes Hillary""Because you're so sexy it's illegal""He then gr"
LaBar1992,KeithOlbermann,0.0,0.0,1.0,0.0,"RT @KeithOlbermann: Phony ""assassination"" story; FBI; undocumented Melania. The stretch run proved - it's all another Effing Trump Lie http"
BradTurner39,zachhaller,-0.91,0.385,0.615,0.0,"RT @zachhaller: Blows my mind how many think the mean things Trump has saidare somehow worse than Hillary's career of lies, war, &amp; greed"
jimmymackc,lauraolson,0.0,0.0,1.0,0.0,RT @lauraolson: Pat Toomey says he voted for Donald Trump. #lvelection
BelindaSpeight2,mitchellvii,0.0,0.0,1.0,0.0,RT @mitchellvii: Trump now leading IN by 45 points.  RCP has him by 10.  Something is happening.
littleone_96,DaniellBautista,-0.6408,0.458,0.542,0.0,RT @DaniellBautista: FUCK DONALD TRUMP https://t.co/0TUaRyRjgJ
littleone_96,twitter,-0.6408,0.458,0.542,0.0,RT @DaniellBautista: FUCK DONALD TRUMP https://t.co/0TUaRyRjgJ
mmbmak1463,TrumpRising22,0.0,0.0,1.0,0.0,"RT @TrumpRising22: TRUMP - 149,808CLINTON - 62,250"
Miss_TiaJenea,DrPresidentPat,-0.8208,0.274,0.726,0.0,RT @DrPresidentPat: DONALD TRUMP'S SON MAY HAVE JUST DISQUALIFIED HIS VOTE FOR HIS OWN FATHER I CANNOT BREATHE IMAGINE BEING THIS DUMB http
williamstubbs95,FunnyPicsDepot,0.3612,0.082,0.781,0.138,RT @FunnyPicsDepot: Stop saying if trump wins yall moving out of the country. Stfu yall cant even move outta ya mommas house https://t
williamstubbs95,,0.3612,0.082,0.781,0.138,RT @FunnyPicsDepot: Stop saying if trump wins yall moving out of the country. Stfu yall cant even move outta ya mommas house https://t
alvarezmiguel03,kinkytchalla,0.4404,0.0,0.873,0.127,RT @kinkytchalla: Good morning everyone including Eric trump who can go to jail for up to a year for posting this https://t.co/E6WdD70gch
alvarezmiguel03,twitter,0.4404,0.0,0.873,0.127,RT @kinkytchalla: Good morning everyone including Eric trump who can go to jail for up to a year for posting this https://t.co/E6WdD70gch
_lizcallejas,flawedfacade,0.0,0.0,1.0,0.0,RT @flawedfacade: Y'all talmbout a Trump presidency turning the clock back 500 years when in reality it'll turn the clock back less than 50
Ayoobray_,GIRLHEFUNNY,0.5859,0.0,0.703,0.297,RT @GIRLHEFUNNY: If Donald trump or Hillary Clinton win  https://t.co/HxwsonLkP1
Ayoobray_,twitter,0.5859,0.0,0.703,0.297,RT @GIRLHEFUNNY: If Donald trump or Hillary Clinton win  https://t.co/HxwsonLkP1
femukraine,BernieSanders,-0.7351,0.396,0.478,0.126,RT @BernieSanders: I hope today we defeat Donald Trump and we defeat him badly. https://t.co/8ttsSwcsnl https://t.co/4Q1JDdglhV
femukraine,iwillvote,-0.7351,0.396,0.478,0.126,RT @BernieSanders: I hope today we defeat Donald Trump and we defeat him badly. https://t.co/8ttsSwcsnl https://t.co/4Q1JDdglhV
Adriana_Lopez87,FunnyVines,-0.0191,0.089,0.911,0.0,RT @FunnyVines: Trump and Hillary will never reach this level #ElectionDay https://t.co/MqRHFPQCxh
Adriana_Lopez87,vine,-0.0191,0.089,0.911,0.0,RT @FunnyVines: Trump and Hillary will never reach this level #ElectionDay https://t.co/MqRHFPQCxh
hopesprings46,speechboy71,-0.5106,0.202,0.798,0.0,RT @speechboy71: If only Trump had insulted the spouses of every Republican #whatcouldhavebeen https://t.co/ElY8QxJL3U
hopesprings46,twitter,-0.5106,0.202,0.798,0.0,RT @speechboy71: If only Trump had insulted the spouses of every Republican #whatcouldhavebeen https://t.co/ElY8QxJL3U
vviiccttoorr10,ditzkoff,0.0,0.0,1.0,0.0,RT @ditzkoff: Eric Trump gonna Eric Trump https://t.co/JaM3KMhLkL
vviiccttoorr10,twitter,0.0,0.0,1.0,0.0,RT @ditzkoff: Eric Trump gonna Eric Trump https://t.co/JaM3KMhLkL
Adeline_Garrett,YURlPlRATE,0.6633,0.0,0.783,0.217,RT @YURlPlRATE: IF TRUMP WINS THE ELECTION   I AM MOVIN OUT OF THE COUNTRY  GOODBYE AMERICA HELLO  CALIFORNIA
stirlospace,_alastair,0.624,0.0,0.796,0.204,RT @_alastair: The @GuardianUS interactive team has a really amazing map display for tonight's results. Take a look: https://t.co/hFTmGzGAr
stirlospace,t,0.624,0.0,0.796,0.204,RT @_alastair: The @GuardianUS interactive team has a really amazing map display for tonight's results. Take a look: https://t.co/hFTmGzGAr
gaabiwalsh,souljaboy,-0.5719,0.493,0.19,0.318,RT @souljaboy: I hope Hillary win fuck trump stupid ass
OnufrijKiselyov,CrowdFundGurus,0.0,0.0,1.0,0.0,"RT @CrowdFundGurus: Check out ""Donald Trump Your President"" #Trump2016 #TrumpTrain by Rick Poppe - https://t.co/mW0YLUk6aZ"
OnufrijKiselyov,reverbnation,0.0,0.0,1.0,0.0,"RT @CrowdFundGurus: Check out ""Donald Trump Your President"" #Trump2016 #TrumpTrain by Rick Poppe - https://t.co/mW0YLUk6aZ"
zaylonkitts,EmilyBett,0.0,0.0,1.0,0.0,@EmilyBett TRUMP!!!
xKohai,Cam_Major,-0.8074,0.477,0.523,0.0,"RT @Cam_Major: ""Trump you a bitch ass nigga and i hope...."" https://t.co/4JDMo5nlWq"
xKohai,twitter,-0.8074,0.477,0.523,0.0,"RT @Cam_Major: ""Trump you a bitch ass nigga and i hope...."" https://t.co/4JDMo5nlWq"
PantsuitEnFuego,farrightgregy,0.0,0.0,1.0,0.0,"RT @farrightgregy: In the two FL counties I've been following, Trump is DRAMATICALLY outperforming Obama from 2012."
Kofi_ohZmaHn,YemisiSL,0.8555,0.0,0.615,0.385,RT @YemisiSL: I actually don't understand black people that support Trump. Like I'd love to ask a few questions. Forreal
ctconnolly56,TeresaEdelglass,0.4019,0.0,0.838,0.162,RT @TeresaEdelglass: #Trump's African-American Support Highest For #GOP Since 1960 #VoteTrump #BlackVote #Trump2016 #AmericaFirst #MAGA h
MericanDude,Breaking911,0.0,0.0,1.0,0.0,RT @Breaking911: Trump Voters Claiming Ballots Defaulting To Clinton https://t.co/tNSlrPtv8F
MericanDude,breaking911,0.0,0.0,1.0,0.0,RT @Breaking911: Trump Voters Claiming Ballots Defaulting To Clinton https://t.co/tNSlrPtv8F
JazmineMejia14,boreanazs,-0.0191,0.097,0.903,0.0,RT @boreanazs: hillary and trump will never reach this level  https://t.co/H5WvbUT7ab
JazmineMejia14,vine,-0.0191,0.097,0.903,0.0,RT @boreanazs: hillary and trump will never reach this level  https://t.co/H5WvbUT7ab
ReviewDuckUSA,bigmates,0.0,0.0,1.0,0.0,@bigmates trump
3arbylka,MadelnCanada,0.0,0.0,1.0,0.0,RT @MadelnCanada: #MeanwhileInCanada if Trump wins.. #ElectionNight https://t.co/MzLXBdjcXh
3arbylka,twitter,0.0,0.0,1.0,0.0,RT @MadelnCanada: #MeanwhileInCanada if Trump wins.. #ElectionNight https://t.co/MzLXBdjcXh
kirstenstauffe1,LondraPolitics,0.0,0.0,1.0,0.0,"RT @LondraPolitics: According to the Turkish media funded by Erdogan, here is the first #ElectionNight exit poll results;Hillary: 20%Tru"
jsrroger,KingsandLords,0.0,0.0,1.0,0.0,RT @KingsandLords: @Slate @votecastr @LilSteelerGirl @DebAlwaystrump @Kerri1111 TRUMP 52%HillARY 43%JOHNSON 3%UNDECITED 2%USA LANDSLID
britnaaymariie,kinkytchalla,0.4404,0.0,0.873,0.127,RT @kinkytchalla: Good morning everyone including Eric trump who can go to jail for up to a year for posting this https://t.co/E6WdD70gch
