User,Original_User/Web,Compound,Negative,Neutral,Positive,Tweet
cvasilevski,twitter,0.1027,0.115,0.752,0.133,RT @sarahkendzior: Elizabeth Warren is calling for an audit of Trump's finances due to conflicts of interest #Resist https://t.co/HPS5Xiank9
johnnymercerfan,DLin71,0.0,0.0,1.0,0.0,RT @DLin71: Transcript of Trump introducing John Bolton https://t.co/bO2qzG8o2k
johnnymercerfan,twitter,0.0,0.0,1.0,0.0,RT @DLin71: Transcript of Trump introducing John Bolton https://t.co/bO2qzG8o2k
carpet_bomber,WSJ,0.0772,0.12,0.705,0.174,"RT @WSJ: Defending his recent attacks on corporate America, Trump said: I want us to make good deals for this countryhttps://t.co/yUgF9S"
maluza56,QuadratinMexico,0.0,0.0,1.0,0.0,"RT @QuadratinMexico: Ante incertidumbre por Trump, hay que promover consumo local: Glvez  https://t.co/4FEiOYmyYR"
maluza56,mexico,0.0,0.0,1.0,0.0,"RT @QuadratinMexico: Ante incertidumbre por Trump, hay que promover consumo local: Glvez  https://t.co/4FEiOYmyYR"
debyoungblood,funder,0.0,0.0,1.0,0.0,"RT @funder: #TRUMPLEAKS Donald &amp; Ivanka Trump sent 1,347 shipments for clothing line w/Iranian affiliated cos #GrabYourWallet #amjoy @JoyAn"
djgirl40,AlecBaldwin,0.9208,0.0,0.516,0.484,"So @AlecBaldwin won for best guest appearance for @nbcsnl...guess his Trump impression wasn't so bad afterall, huh @realDonaldTrump.#SNL"
tobyonekonobe,surfermom77,-0.4215,0.128,0.872,0.0,"RT @surfermom77: The GOP bitter traitors &amp; Estab hacks, McCain &amp; Graham are joining Dems pushing the hairbrained #RussianHacking plothttps"
efox17,FrankLuntz,0.5261,0.0,0.82,0.18,"RT @FrankLuntz: Sometimes, the facts will be favorable to Trump Sometimes, they won't be.But don't only pay attention to the facts that"
andrea_manea,davidfrum,0.7351,0.0,0.754,0.246,"RT @davidfrum: US intelligence community: Russia acted to install Trump. 18 months from now, there wont be a US intelligence community wor"
nice2bcalm,FoxNews,0.0,0.0,1.0,0.0,"RT @FoxNews: .@JudgeJeanine: ""We have a new Pres.-elect. His name is Donald J. Trump. So move over, Barack. Move over, Hillary."" https://t."
nice2bcalm,,0.0,0.0,1.0,0.0,"RT @FoxNews: .@JudgeJeanine: ""We have a new Pres.-elect. His name is Donald J. Trump. So move over, Barack. Move over, Hillary."" https://t."
plowman_robert,mikandynothem,0.3802,0.088,0.767,0.146,RT @mikandynothem: Ruth Bader Ginsburg said she would resign if Trump won. Hit the road lady! That will give Trump even more Conservatives
Lewisgd,netw3rk,-0.4215,0.304,0.543,0.152,RT @netw3rk: 2016Media: white supremacists dress nice nowTeen Vogue: Trump is destroying democracy
Damuhar,lulach_cuardach,0.0,0.0,1.0,0.0,RT @lulach_cuardach: @Slender_Sir @nydwracu That little boy's name?Donald J. Trump.
whaaf,Adenovir,-0.8658,0.386,0.614,0.0,"RT @Adenovir: Carl Bernstein, who broke the Watergate scandal that led to Nixon's resignation, said that Nixon's lies were nothing compared"
dashing_reaver,_premiumfan,-0.6124,0.192,0.808,0.0,@_premiumfan @BillNemacheck It sucks when you find out how much Trump sucks and how he's MORE corrupt and you still voted for him
respectinc,jayrosen_nyu,0.4168,0.0,0.878,0.122,"RT @jayrosen_nyu: 3/ There, the implied message from journalism to the Trump forces (the government + his core supporters) is: ""Don't hurt"
TWalterErickson,JoeBerkowitz,0.0,0.0,1.0,0.0,RT @JoeBerkowitz: This is the most patriotic thing an American can do right now. https://t.co/htXS14yRlA
TWalterErickson,politico,0.0,0.0,1.0,0.0,RT @JoeBerkowitz: This is the most patriotic thing an American can do right now. https://t.co/htXS14yRlA
ltwhite,thehill,0.0,0.0,1.0,0.0,RT @thehill: Trump goes after NBC news in tweethttps://t.co/32I8myfDsw https://t.co/vj13vixfUJ
ltwhite,twitter,0.0,0.0,1.0,0.0,RT @thehill: Trump goes after NBC news in tweethttps://t.co/32I8myfDsw https://t.co/vj13vixfUJ
joh53293471,DanRather,0.3612,0.0,0.894,0.106,RT @DanRather: Actually people do know climate change is real - like scientists and almost every other head of state in the world.https:/
usmaan_aisha,kurteichenwald,-0.128,0.181,0.7,0.119,RT @kurteichenwald: The intel briefings include critical information designed to keep our troops safe. It changes every day. Trump ignores
jzd3,nbcsnl,0.0,0.0,1.0,0.0,RT @nbcsnl: BREAKING: President-elect Trump picks Walter White as Head of DEA. https://t.co/h3EtN3QFQO #CenaOnSNL https://t.co/vuJPKIsYqM
jzd3,nbc,0.0,0.0,1.0,0.0,RT @nbcsnl: BREAKING: President-elect Trump picks Walter White as Head of DEA. https://t.co/h3EtN3QFQO #CenaOnSNL https://t.co/vuJPKIsYqM
Adriene26,yashar,-0.5106,0.171,0.829,0.0,"RT @yashar: Carl Bernstein, of all people, saying Trump is a bigger liar than Nixon....that's something else... https://t.co/yF44LQrkI6"
Adriene26,twitter,-0.5106,0.171,0.829,0.0,"RT @yashar: Carl Bernstein, of all people, saying Trump is a bigger liar than Nixon....that's something else... https://t.co/yF44LQrkI6"
grandpooba5440,rudepundit,-0.5719,0.207,0.712,0.081,RT @rudepundit: Trump made the Russia story worse by attacking the CIA. An innocent man would have stated his concern and called for invest
SRStalcup,thehill,-0.6305,0.232,0.768,0.0,"@thehill post hoc, ergo propter hoc. The country is stuck with Trump and Clinton wasn't that super anyroad. Lose/lose."
INSOMNIAK_DJ,HamiltonElector,0.2298,0.123,0.757,0.12,"RT @HamiltonElector: Mr. Trump you are hardly a genius, no matter what Comrade Putin says.  We are smarter than you. We are #hamiltonelecto"
jen_thorson,kurteichenwald,-0.128,0.181,0.7,0.119,RT @kurteichenwald: The intel briefings include critical information designed to keep our troops safe. It changes every day. Trump ignores
Inked1BNA,JuddLegum,0.2023,0.0,0.917,0.083,"RT @JuddLegum: 1. John Bolton, according to Trump, has been one of his top foreign policy advisers from the outset https://t.co/oRUPSkz7NV"
Inked1BNA,medium,0.2023,0.0,0.917,0.083,"RT @JuddLegum: 1. John Bolton, according to Trump, has been one of his top foreign policy advisers from the outset https://t.co/oRUPSkz7NV"
lsuagain,PSheritaakkloh,-0.6199,0.238,0.762,0.0,"@PSheritaakkloh @manuufs If you hate Trump, why are you following his tweets? Troll much?"
Chi_Ship,soit_goes,0.8225,0.0,0.752,0.248,.@soit_goes does the trump win equate to the Mittens win in 2012? Will the @realDonaldTrump take the US to its knees and start the uprising.
tonic516,funder,0.0,0.0,1.0,0.0,RT @funder: #TRUMPLEAKS: Ltr from Hon Elijah Cummings asking Chaffetz to Investigate Trump biz conflicts#cnn #msnbc #AMJoy #cnnsotu #this
AtlTeaPartyLove,twitter,-0.0572,0.071,0.929,0.0,Women that voted for Trump used their brain.They didn't want a president just because she has a vagina. https://t.co/MQdEUpvOJN
anthonygbrooks,twitter,0.4404,0.0,0.873,0.127,"If 500 Trump supporters rally in Boston I'll cover them, 2. Btw, u shd learn the diff between PBS &amp; NPR https://t.co/0szbd1sf51"
IntrovertRN1975,JuddLegum,0.0,0.0,1.0,0.0,"RT @JuddLegum: 7. Therefore, it could be a ""false flag"" operation by the Obama administration https://t.co/oRUPSkz7NV"
IntrovertRN1975,medium,0.0,0.0,1.0,0.0,"RT @JuddLegum: 7. Therefore, it could be a ""false flag"" operation by the Obama administration https://t.co/oRUPSkz7NV"
JenTromans,CaptainsLog2016,-0.0258,0.064,0.936,0.0,RT @CaptainsLog2016: Funneling millions in campaign $ to his businessesSelling Cabinet positions &amp; MAGA hatsTrump may actually become a
Kashinka,Endoraknows,0.4891,0.118,0.673,0.209,RT @Endoraknows: @wvjoe911 I agree !! Why pay ours when Trump doesn't pay his? No taxation without representation- Trump doesn't represent
Bayathread,HuffPostWomen,0.5859,0.0,0.703,0.297,@HuffPostWomen follow @RachelleHodgs for brilliant graphing of Trump word salads.
julstitt,realDonaldTrump,0.636,0.102,0.625,0.273,"@realDonaldTrump Trump has jumped in the swamp to take from the poor. Research his cabinet staff, only out to benefit wealthy, like himself!"
brianpiero,Deanofcomedy,-0.2732,0.1,0.9,0.0,RT @Deanofcomedy: .@petemont of @peoplefor talks on my  @SXMInsight show about risk of Christian Dominionism in America under Trump: https:
Shanny_resqchi,funder,0.0,0.0,1.0,0.0,RT @funder: #TRUMPLEAKS:Memo:Ivanka Trump's Iranian shipments-all made while sanctions in place on Iran#GrabYourWallet #amjoy #msnbc #mon
trungngo09,georgebkk,0.0772,0.0,0.86,0.14,RT @georgebkk: Thailand awaits Trumps foreign policy team https://t.co/teJ5BMrLNh
trungngo09,thaivisa,0.0772,0.0,0.86,0.14,RT @georgebkk: Thailand awaits Trumps foreign policy team https://t.co/teJ5BMrLNh
washumom,starfirst,0.0,0.0,1.0,0.0,RT @starfirst: New York Times Editorial Board demands Donald Trump go along with Russia investigation https://t.co/Fv74uavXcI via @dailynew
washumom,dailynewsbin,0.0,0.0,1.0,0.0,RT @starfirst: New York Times Editorial Board demands Donald Trump go along with Russia investigation https://t.co/Fv74uavXcI via @dailynew
thebobbyb,TheDailyEdge,-0.6597,0.293,0.579,0.128,"RT @TheDailyEdge: Trump tweets fake news from Infowars about election fraud, then puts Reince on TV to call CIA's best analysis an ""insane"
notastalker_uR,nbcsnl,0.4588,0.0,0.769,0.231,"RT @nbcsnl: Welcome to the Trump administration, Walter White. #CenaOnSNL https://t.co/aPaceUQcO0"
notastalker_uR,twitter,0.4588,0.0,0.769,0.231,"RT @nbcsnl: Welcome to the Trump administration, Walter White. #CenaOnSNL https://t.co/aPaceUQcO0"
eprophotog,funder,0.0,0.0,1.0,0.0,RT @funder: #TRUMPLEAKS: Ltr from Hon Elijah Cummings asking Chaffetz to Investigate Trump biz conflicts#cnn #msnbc #AMJoy #cnnsotu #this
xfigmentx,Khanoisseur,-0.4588,0.15,0.85,0.0,RT @Khanoisseur: 2 reasons for trump rejecting daily intel briefings:1. Plausible deniability2. Busy making side deal$$ for himself @mrp
nettsarie,TeenVogue,0.0,0.0,1.0,0.0,Donald Trump Is Gaslighting America https://t.co/RFqtn75HnJ via @TeenVogue
nettsarie,teenvogue,0.0,0.0,1.0,0.0,Donald Trump Is Gaslighting America https://t.co/RFqtn75HnJ via @TeenVogue
jennifer4nm,kurteichenwald,-0.5423,0.176,0.824,0.0,"RT @kurteichenwald: Fox/Cheney went nuts when found out Obama got intel briefings in writing, rather than read to him. But Trump no briefin"
cdat,EW,0.802,0.0,0.753,0.247,RT @EW: Do NOT tweet Donald Trump right now telling him that Alec Baldwin just won a #CriticsChoice award for his #SNL portrayal of him. 
Hellon_Heels,SpeakerRyan,-0.296,0.109,0.891,0.0,.@SpeakerRyan Trump &amp; his Russia ties are a #StateofEmergency. Sign a letter from the people to stop Trump Jan. 6. https://t.co/raNLdFh810
Hellon_Heels,npr,-0.296,0.109,0.891,0.0,.@SpeakerRyan Trump &amp; his Russia ties are a #StateofEmergency. Sign a letter from the people to stop Trump Jan. 6. https://t.co/raNLdFh810
ZiggyinHeavon,redstatewatcher,-0.5983,0.393,0.607,0.0,Boom! Trump destroys NBC Nightly News https://t.co/0Com4mGiTY
demfemme,pittgriffin,0.2654,0.117,0.674,0.21,RT @pittgriffin: Trump's poodles don't care.'Chris Wallace Confronts #Trump on Conflicts of Interest: You Hammered Hillary Clinton' https
KHZ4HGP,aol,-0.3311,0.469,0.192,0.339,LOL! Oh Hell. https://t.co/zlVJaxihec
shhendrickson,surfermom77,-0.4215,0.128,0.872,0.0,"RT @surfermom77: The GOP bitter traitors &amp; Estab hacks, McCain &amp; Graham are joining Dems pushing the hairbrained #RussianHacking plothttps"
PizzaAbuser,sherlockmichael,-0.296,0.25,0.593,0.157,RT @sherlockmichael: Trump voters:Has confirmation of Russia's illegal role in Trump's success made you skeptical of a #TrumpPresidency?
wikkidwillow,SenSanders,0.2023,0.058,0.853,0.089,RT @SenSanders: Mr. Trump told working people he was on their side. Millions of us are going to demand that he keep his promise.
sampson_elaine,DailyNewsBin,0.4767,0.0,0.829,0.171,RT @DailyNewsBin: Intelligence community fires back at Donald Trump after he dismisses CIAs Russia findings https://t.co/LsmDQAulB6
sampson_elaine,dailynewsbin,0.4767,0.0,0.829,0.171,RT @DailyNewsBin: Intelligence community fires back at Donald Trump after he dismisses CIAs Russia findings https://t.co/LsmDQAulB6
Luvnstuff2,thr,0.0,0.0,1.0,0.0,Michael Moore Details Plans for Trump's Inauguration https://t.co/F0tHNWka8p via @thr
Luvnstuff2,hollywoodreporter,0.0,0.0,1.0,0.0,Michael Moore Details Plans for Trump's Inauguration https://t.co/F0tHNWka8p via @thr
ProAssad,nytimesworld,0.1872,0.083,0.803,0.114,"RT @nytimesworld: Did Russia hack the election to elect Trump? The C.I.A. says yes, the F.B.I. is not sure. https://t.co/U3Q6Oe8Qfg https:/"
ProAssad,nytimes,0.1872,0.083,0.803,0.114,"RT @nytimesworld: Did Russia hack the election to elect Trump? The C.I.A. says yes, the F.B.I. is not sure. https://t.co/U3Q6Oe8Qfg https:/"
danni_rie,JuddLegum,0.4588,0.0,0.87,0.13,"RT @JuddLegum: 4. Bolton called it a ""false flag,"" which is a favorite term of InfoWars, the people who brought you pizzagate https://t.co/"
danni_rie,t,0.4588,0.0,0.87,0.13,"RT @JuddLegum: 4. Bolton called it a ""false flag,"" which is a favorite term of InfoWars, the people who brought you pizzagate https://t.co/"
AmazingAshesly,elijahdaniel,0.8109,0.0,0.731,0.269,RT @elijahdaniel: MY FRIEND WAS AT THE WHITE HOUSE CHRISTMAS PARTY AND ASKED FUCKING BARACK OBAMA WHAT HE THOUGHT ABOUT TRUMP TEMPTATIONS I
euphoricpieta,TheThomason,0.0,0.0,1.0,0.0,"RT @TheThomason: Realistically, I just don't know if there's time for Trump to learn to read before beginning his presidency."
suicide_romance,Hellon_Heels,0.0,0.0,1.0,0.0,RT @Hellon_Heels: #Leninist Trump and Bannon r traitors #StopTrump https://t.co/5tZArlpOP3
suicide_romance,twitter,0.0,0.0,1.0,0.0,RT @Hellon_Heels: #Leninist Trump and Bannon r traitors #StopTrump https://t.co/5tZArlpOP3
SturdeeBeggar,_0HOUR1,-0.5574,0.187,0.813,0.0,RT @_0HOUR1: Trump should also cut all of John McCain foreign fighting money immediately @realDonaldTrump That is what its about the billio
Jeff_Leader,ericgarland,-0.529,0.189,0.811,0.0,RT @ericgarland: The Russians didn't create Trump - only New York City and American gullibility could have done that.But they've got a SW
breakfastqueen1,funder,0.0,0.0,1.0,0.0,"RT @funder: #TRUMPLEAKS Donald &amp; Ivanka Trump sent 1,347 shipments for clothing line w/Iranian affiliated cos #GrabYourWallet #amjoy @JoyAn"
ArianeBellamar,TheJusticeDept,0.0,0.0,1.0,0.0,#ARRESTTRUMP Calling on the @TheJusticeDept to #prosecute #Trump! #RESIST #RussiaHacking #sexism #racism #LockHimUp https://t.co/D1U76dohrZ
ArianeBellamar,change,0.0,0.0,1.0,0.0,#ARRESTTRUMP Calling on the @TheJusticeDept to #prosecute #Trump! #RESIST #RussiaHacking #sexism #racism #LockHimUp https://t.co/D1U76dohrZ
websterwakeemup,SocialPowerOne1,-0.0772,0.254,0.565,0.181,@SocialPowerOne1 There will be many peaceful protests because Trump has lied so often.
Tuscan21_PM,saletan,0.4019,0.0,0.899,0.101,RT @saletan: Trump and aides went on TV to dismiss a CIA report they haven't seen. That's the story: They treat intel on Russian ops as a t
soaksponge,MichaelDelauzon,0.0,0.0,1.0,0.0,RT @MichaelDelauzon: Secret Service nabs Ivanka Trump's stalker for the second time. Justin Massler busted last May and again this week. ht
MtLion15,TimOBrien,0.296,0.109,0.698,0.194,"RT @TimOBrien: We're now in the era of a PEOTUS who dismisses facts, routinely lies, and creates false realities for supporters: https://t."
MtLion15,,0.296,0.109,0.698,0.194,"RT @TimOBrien: We're now in the era of a PEOTUS who dismisses facts, routinely lies, and creates false realities for supporters: https://t."
ShutUpBabyINoIt,funder,0.0,0.0,1.0,0.0,RT @funder: #TRUMPLEAKS:Memo:Ivanka Trump's Iranian shipments-all made while sanctions in place on Iran#GrabYourWallet #amjoy #msnbc #mon
RichardTrubacek,thehill,0.0,0.0,1.0,0.0,Trump lashes out at NBC News on Twitter https://t.co/y63SjN08iK
EnriqueM77,WG_Burton,0.1531,0.0,0.833,0.167,RT @WG_Burton: A Carefully Planned Operation to Prevent President-elect Donald Trumps Accession to the White House?https://t.co/HQHpFUBoH
EnriqueM77,t,0.1531,0.0,0.833,0.167,RT @WG_Burton: A Carefully Planned Operation to Prevent President-elect Donald Trumps Accession to the White House?https://t.co/HQHpFUBoH
KangJiaChen,tomphillipsin,-0.7783,0.264,0.736,0.0,"RT @tomphillipsin: Beijing life, late 2016: wake up, inhale smog, think, 'What the hell did Donald Trump say while I was sleeping?'"
ValkyrieSigrid,US_Army_Vet,0.3716,0.0,0.846,0.154,RT @US_Army_Vet: Judge Napolitano: NSA not Russia hacked Hillary! Judge Jeanine Slams Obamahttps://t.co/Tzykej89gp @LeahR77 #USAhttps:
winkiechance,Bane1349,-0.128,0.145,0.727,0.127,RT @Bane1349: Indeed.. We would follow President Trump To Hell... And BackZero Loyalty to Them.  Just look at those two Bastards Graham M
waldmania,kurteichenwald,0.4215,0.0,0.887,0.113,"RT @kurteichenwald: Reminder of what I said in July, cause Ive known Trump since 87: Doesnt wanna BE prez, wants applause. Wont sit 4 brief"
tedreally,yashar,0.6808,0.0,0.772,0.228,@yashar And yet none of them use language that attracts Trump supporters. When will they learn to use his language style?
peggyhsinhsin,TeenVogue,0.4019,0.11,0.705,0.185,RT @TeenVogue: Donald Trump is gas lighting America and deliberately undermining the very foundation of our freedom https://t.co/M00m2yjuly
peggyhsinhsin,teenvogue,0.4019,0.11,0.705,0.185,RT @TeenVogue: Donald Trump is gas lighting America and deliberately undermining the very foundation of our freedom https://t.co/M00m2yjuly
ramrhonda,sjredmond,-0.7269,0.253,0.747,0.0,RT @sjredmond: I don't think Trump will ever get to #MAGA. His schtick is all #MARS: Make America Rude &amp; Selfish.
amerycarlson,WayneDupreeShow,-0.4767,0.171,0.829,0.0,RT @WayneDupreeShow: Rep. Tulsi Gabbard Says Democrats Wrong To Bash Trump For Retired General Picks https://t.co/62oDMIBBmO
amerycarlson,newsninja2012,-0.4767,0.171,0.829,0.0,RT @WayneDupreeShow: Rep. Tulsi Gabbard Says Democrats Wrong To Bash Trump For Retired General Picks https://t.co/62oDMIBBmO
SammyMorgan91,nytimes,0.6124,0.106,0.63,0.264,RT @nytimes: A remarkable breach has emerged between Trump and intelligence agencies over claims that Russia hacked the election https://t.
SammyMorgan91,,0.6124,0.106,0.63,0.264,RT @nytimes: A remarkable breach has emerged between Trump and intelligence agencies over claims that Russia hacked the election https://t.
EllyHuy,youtube,-0.5574,0.223,0.777,0.0,Ti  thm video vo danh sch pht https://t.co/LjhP6mX323 WIKILEAKS FBI NEWS: Trumps FBI Probe Contradicts CIA. No Link
texlaker,EW,0.802,0.0,0.753,0.247,RT @EW: Do NOT tweet Donald Trump right now telling him that Alec Baldwin just won a #CriticsChoice award for his #SNL portrayal of him. 
as_promised,addictinginfo,-0.1027,0.142,0.733,0.125,Are Trump Supporters Too Dumb To Know Theyre Dumb?Science Says Probably https://t.co/GxytTqA0Xv &lt;or to know what #DunningKruger effect is
PIE20121,yashar,-0.4215,0.149,0.851,0.0,@yashar @StillLes4Hill And yet Carl Bernstein enabled Trump to happen with his lies and smears of HRC.
jtmcfluffy,DLin71,0.0,0.0,1.0,0.0,RT @DLin71: Transcript of Trump introducing John Bolton https://t.co/bO2qzG8o2k
jtmcfluffy,twitter,0.0,0.0,1.0,0.0,RT @DLin71: Transcript of Trump introducing John Bolton https://t.co/bO2qzG8o2k
BVenditte,AriMelber,-0.7717,0.355,0.645,0.0,"RT @AriMelber: Trump previously criticized Obama for missing intel briefings - inaccurate at the time, hypocritical now: https://t.co/301NA"
BVenditte,t,-0.7717,0.355,0.645,0.0,"RT @AriMelber: Trump previously criticized Obama for missing intel briefings - inaccurate at the time, hypocritical now: https://t.co/301NA"
JohnSede,NewsBud_,0.0,0.0,1.0,0.0,RT @NewsBud_: #Trump Fills the Swamp With Steven Mnuchin https://t.co/GQHmeCjT4h https://t.co/B5NNaN2NIF
JohnSede,boilingfrogspost,0.0,0.0,1.0,0.0,RT @NewsBud_: #Trump Fills the Swamp With Steven Mnuchin https://t.co/GQHmeCjT4h https://t.co/B5NNaN2NIF
KathyLangeNovak,kurteichenwald,0.4215,0.0,0.887,0.113,"RT @kurteichenwald: Reminder of what I said in July, cause Ive known Trump since 87: Doesnt wanna BE prez, wants applause. Wont sit 4 brief"
Tenkellers,RedNationRising,-0.6808,0.235,0.765,0.0,RT @RedNationRising: HIDDEN CAM: Professor Says Trump Election an 'Act of Terrorism' #RedNationRising  https://t.co/BJDNT0FQSD via @scrowder
Tenkellers,louderwithcrowder,-0.6808,0.235,0.765,0.0,RT @RedNationRising: HIDDEN CAM: Professor Says Trump Election an 'Act of Terrorism' #RedNationRising  https://t.co/BJDNT0FQSD via @scrowder
777Francejacque,V_of_Europe,-0.0772,0.253,0.553,0.194,RT @V_of_Europe: Trump: Democrats Just Suffered One of Greatest Defeats in History of Politics  https://t.co/L255CE0Kjp
777Francejacque,thegatewaypundit,-0.0772,0.253,0.553,0.194,RT @V_of_Europe: Trump: Democrats Just Suffered One of Greatest Defeats in History of Politics  https://t.co/L255CE0Kjp
journeysincolor,saladinahmed,-0.6704,0.29,0.71,0.0,RT @saladinahmed: TRUMP'S CABINET is an anagram of 'TIS BUT CRAP MEN
Camilian1Sabel,RichardTBurnett,0.8316,0.0,0.63,0.37,RT @RichardTBurnett: Everything is coming back thanks to Donald Trump:1. Pride in America.2. Saluting American flag.3. Merry Christmas.
Mandari25733571,girlsreallyrule,0.4648,0.0,0.888,0.112,"RT @girlsreallyrule: The CIA is SURE Russia helped elect Trump, the FBI is not as sure...Hmmm. One of these things is Comey-er than the oth"
sarge19k4088,CarlaChamorros,0.0,0.0,1.0,0.0,"RT @CarlaChamorros: Vintage Trump, listen and understand why HE/WE WON:Exclusive: Donald Trump on Cabinet picks, transition process https"
AlekseiTheWolf,marling981,0.7096,0.084,0.602,0.314,@marling981 @CoryBooker Seems like a good idea til you realize that people will want to clean up the mess left after Trump's bubble pops
leilacountry,yolandazavala7,-0.296,0.167,0.833,0.0,@yolandazavala7 fbi report says no russian associated with trump or his associates
MaryTrinetti,funder,0.0,0.0,1.0,0.0,"RT @funder: #TRUMPLEAKS Donald &amp; Ivanka Trump sent 1,347 shipments for clothing line w/Iranian affiliated cos #GrabYourWallet #amjoy @JoyAn"
_missnher,twitter,0.0,0.0,1.0,0.0,Trump https://t.co/GiTfFNY2sA
DtRh321,Yvette_G_Nacer,0.4588,0.0,0.571,0.429,"@Yvette_G_Nacer trump's ""russian"" server. haha"
ABSFSU1,EW,0.802,0.0,0.753,0.247,RT @EW: Do NOT tweet Donald Trump right now telling him that Alec Baldwin just won a #CriticsChoice award for his #SNL portrayal of him. 
respectinc,jayrosen_nyu,0.2732,0.0,0.913,0.087,RT @jayrosen_nyu: 2/ Already in gear: Trump loyalists (Jeffrey Lord is the model) recruited into the press as a gaudy show of balance. http
TechNewsDB,technewsdb,0.0,0.0,1.0,0.0,"Larry Page, Tim Cook said to attend Donald Trump's tech summit     - CNET - https://t.co/qf48qX58P4 https://t.co/2DXQBT8h3G"
dblair54,carlreiner,-0.34,0.208,0.66,0.132,"RT @carlreiner: As elated as I was about seeing Dick Van Dyke Show In color tonite, that's how depressed I am about Trump's choices for U.S"
politicsrecycle,teaparty,-0.7154,0.374,0.626,0.0,EXPOSED  Look Whos Behind Scheme to STEAL Trumps Electoral College Votes   https://t.co/3mVyOnVwMu
michaeldhensel,gizmodo,0.0,0.0,1.0,0.0,Finally a plan from Trump. https://t.co/IuvJhJ8HdT
Newyorker2212,DerronDjjrdn,-0.4939,0.167,0.833,0.0,RT @DerronDjjrdn: Donald Trump Keeps Blaming Everybody But Russia For Election Hacking - The Daily Beast #SmartNews https://t.co/KvQzjL4mHx
Newyorker2212,thedailybeast,-0.4939,0.167,0.833,0.0,RT @DerronDjjrdn: Donald Trump Keeps Blaming Everybody But Russia For Election Hacking - The Daily Beast #SmartNews https://t.co/KvQzjL4mHx
ramcatalleyetsy,_0HOUR1,-0.2235,0.079,0.921,0.0,RT @_0HOUR1: Donald Trump did not commit #Treason watch your words folks this is the President-Elect you speak of now. Especially you peopl
HelenEckard,randyprine,0.3612,0.079,0.753,0.168,"RT @randyprine: Instead of vilifying the CIA, Trump should release his taxes to prove that Russia has no incentive for helping him be elect"
Zhape,SeabreezeCheryl,-0.2808,0.172,0.71,0.118,"RT @SeabreezeCheryl: BREAKING: Donald Trump Hit With TREASON Filing Monday Morning, Get Ready (DETAILS) https://t.co/ufmcVURB1v via @Bipart"
Zhape,bipartisanreport,-0.2808,0.172,0.71,0.118,"RT @SeabreezeCheryl: BREAKING: Donald Trump Hit With TREASON Filing Monday Morning, Get Ready (DETAILS) https://t.co/ufmcVURB1v via @Bipart"
bhandarirupes18,KanakManiDixit,-0.3869,0.102,0.898,0.0,"RT @KanakManiDixit: ""Our first task in this struggle is to understand what we face.Only then can we work out what to do.""-George Monibot ht"
tlhenson823,vivelafra,-0.5622,0.251,0.624,0.125,RT @vivelafra: THE RUSSIA HOAX: Julian Assange acknowledges murdered DNC staffer Seth Rich was Wikileaks' source.  Why is MSM covering this
LaOkieKat,asamjulian,0.1779,0.098,0.765,0.137,"RT @asamjulian: Russophobia is actually a form of xenophobia, something liberals like to accuse Trump of. https://t.co/RWFlg7Lx97"
LaOkieKat,twitter,0.1779,0.098,0.765,0.137,"RT @asamjulian: Russophobia is actually a form of xenophobia, something liberals like to accuse Trump of. https://t.co/RWFlg7Lx97"
Martina,DavidCornDC,0.8458,0.042,0.651,0.307,@DavidCornDC a very good point.But then what is trump serious about exactly We know he wants to be more wealthy and more popular? What else?
uncagedgypsy,leahmcelrath,0.0,0.0,1.0,0.0,"RT @leahmcelrath: This is a thorough compilation on @dailykos of resources regarding Putin, Dugin, Spencer, Bannon, and Trump:https://t.c"
uncagedgypsy,,0.0,0.0,1.0,0.0,"RT @leahmcelrath: This is a thorough compilation on @dailykos of resources regarding Putin, Dugin, Spencer, Bannon, and Trump:https://t.c"
Mom9Ky,TheDemocrats,0.5514,0.0,0.818,0.182,RT @TheDemocrats: Are you:- A woman?- Under 26?Do you:- Have a pre-existing condition?- Live?- Breathe?Obamacare helps you. Don't le
KurtRexCooper,tomtomorrow,-0.3818,0.106,0.894,0.0,"I process Trump's cabinet picks that way.  I grieve for America at each pick, then do not think about it until the next one. @tomtomorrow"
jesse74henson,EW,0.802,0.0,0.753,0.247,RT @EW: Do NOT tweet Donald Trump right now telling him that Alec Baldwin just won a #CriticsChoice award for his #SNL portrayal of him. 
CHURCHLADY320,CitizensFedUp,0.2023,0.0,0.872,0.128,"RT @CitizensFedUp: Hillary could have legal right to challenge electoral college system and be next US president, says law professor https:"
tmogul_live,youtube,-0.2942,0.244,0.582,0.174,"Who Cares About Yemen's War, Trump is Person of the Year! https://t.co/xgeyIqxSRi"
MelindaThinker,SheSternly,-0.7065,0.218,0.782,0.0,"RT @SheSternly: Petition your Senators that trump is part of a proven coup by Russian forces and they know it. NO INAUGURATION, NO COOPERAT"
IntrovertRN1975,JuddLegum,0.5979,0.0,0.811,0.189,"RT @JuddLegum: 6. According to Bolton, Russians are so good at hacking they would never leave evidence that US intel could detect https://t"
IntrovertRN1975,,0.5979,0.0,0.811,0.189,"RT @JuddLegum: 6. According to Bolton, Russians are so good at hacking they would never leave evidence that US intel could detect https://t"
JackieMcReath1,alexjonesshows,-0.4019,0.162,0.838,0.0,RT @alexjonesshows: Trump dismisses the CIAs claim it has evidence Russians hacked the election https://t.co/BlIQajTzOd
